time,temperature,relative_humidity,dew_point,surface_pressure,precipitation,wind_speed,wind_direction,solar_radiation,cloud_cover,pblh,ventilation_index,is_inversion_risk,pm25,pm10,no2,so2,co,o3,voc,aqi,cml_rsl_dbm,cml_specific_attenuation,aod,solar_attenuation_watts,temp_depression_c,pblh_suppression_m,visibility_km
2023-11-10 16:00:00,22.6,75,18.0,991.9,0.4,12.7,45,15.0,60,1849.7119264291377,23491.341465650046,0,44.01420533120174,63.41082909493809,48.40757849501683,15.70600264227262,0.6219934042258324,51.181131159916276,102.67362336352711,74,-42.40303386182159,0.09596044329085492,0.4522130566358084,0.46214915597761824,0.1660213079968026,49.51598099760196,9.06001135440304
2023-11-10 17:00:00,21.3,80,17.7,992.2,0.0,6.0,65,9.0,28,1023.1674275363431,6139.004565218059,0,51.92016883135099,55.87628106326457,72.21002908519438,15.321687069859195,0.9850310956460765,21.821522917157615,137.32552763016088,90,-42.302251210467574,0.0719645739208512,0.5233741004548037,0.3270970636375113,0.1778802532470265,58.41018993526986,7.308441772030621
2023-11-10 18:00:00,19.9,86,17.5,993.6,0.1,15.3,24,0.0,46,1396.0694517895283,21359.862612379784,0,45.03576235273813,103.07101075705384,74.05247702920225,17.557430430195062,1.3262550608538066,6.258355962325928,132.5351032085519,103,-42.240280051148986,0.057209535987854,0.4787914942828753,0.0,0.1675536435291072,7.205721976438101,7.763033946383408
2023-11-10 19:00:00,19.1,86,16.7,994.2,0.0,13.0,44,0.0,13,1197.1800124048455,15563.340161262991,0,48.264848453815475,95.55100443179467,89.72859796482909,19.6672891202539,1.1436829946634126,5.0,176.77405700561235,111,-42.21121680963547,0.050289716579872204,0.40779909114894347,0.0,0.17239727268072322,7.722375752610477,7.26778254772661
2023-11-10 20:00:00,18.5,85,15.9,994.5,0.0,6.0,33,0.0,35,671.6650374146684,4029.9902244880104,0,99.84184652231562,176.15503096434304,87.2149768980804,24.084971035175926,1.4183737293522976,6.79913245417242,153.00665522785906,233,-42.44960409404355,0.10704859381989326,0.9050677982238616,0.0,0.24976276978347345,15.9746954435705,3.6474778541105533
2023-11-10 21:00:00,17.8,88,15.8,995.7,1.0,15.3,326,0.0,90,1351.9927316374547,20685.488794053057,0,82.26977516048328,121.26971512964077,51.064459289908335,17.335981739845604,0.8215366864812751,5.0,128.75864561492628,174,-43.07388102055076,0.2556859572739901,0.7466737038588851,0.0,0.22340466274072493,13.163164025677325,4.232973229472097
2023-11-10 22:00:00,17.9,85,15.4,994.3,0.0,7.1,66,0.0,15,812.0256607081565,5765.38219102791,0,70.45935888022727,103.82716015360133,49.01586886269395,24.73374087820984,1.0787313362178965,5.0,80.23812581916732,136,-42.234137090163294,0.05574692622935607,0.6779641003196493,0.0,0.2056890383203409,11.273497420836362,5.118768097437377
2023-11-10 23:00:00,16.7,92,15.5,994.1,0.0,6.2,69,0.0,0,695.2623124333753,4310.626337086927,0,108.37652033054377,210.33635352743283,33.429724385231964,18.3604255645092,0.8158002669111142,17.19876292689557,84.33834921399713,262,-42.60471118582687,0.14397885376830313,0.9473963358161592,0.0,0.26256478049581566,17.340243252887003,3.061051773247965
2023-11-11 00:00:00,15.6,95,14.8,993.1,0.0,7.9,60,0.0,0,852.9283644912758,6738.134079481079,0,21.504877667512204,55.87269058442041,37.19105130636731,17.789836116011386,0.6824266601308442,9.480380148732285,69.36405586050243,57,-42.196231626165655,0.04672181575372793,0.15804627312607306,0.0,0.13225731650126832,3.4407804268019526,13.744301822760416
2023-11-11 01:00:00,16.2,92,14.9,992.8,0.0,4.5,14,0.0,0,586.0269206697857,2637.1211430140356,0,114.57197037581224,166.97620171714996,42.514308252555296,23.340333204004807,0.610264525396769,25.592345491389388,90.02555621910379,282,-42.64078470556211,0.15256778703859847,1.056788381031356,0.0,0.2718579555637184,18.331515260129958,2.898592330565212
2023-11-11 02:00:00,14.8,97,14.3,992.5,0.0,5.4,340,0.0,0,644.1063721109488,3478.1744093991238,0,185.21659340570432,352.01680023551023,36.79214884279585,21.09188526446971,0.7037430895415053,13.97445709221218,80.81511742903916,351,-43.16953981653745,0.27846186108034493,1.7573383804808473,0.0,0.37782489010855647,29.63465494491269,1.6806419052108732
2023-11-11 03:00:00,15.1,96,14.5,992.7,0.0,6.3,347,0.0,0,779.2489066208857,4909.26811171158,0,63.1799230517069,138.40404339457504,29.048458298486295,21.86539473372757,0.7312837156644623,9.76579497209733,71.71158628578917,126,-42.6144135947521,0.14628895113145335,0.5742193117719648,0.0,0.19476988457756034,10.108787688273104,4.896098148733758
2023-11-11 04:00:00,15.2,95,14.4,992.8,0.0,8.0,333,0.0,0,814.1638352607513,6513.31068208601,0,112.46158415004737,180.29795133204806,31.663084109873154,13.946043793458443,0.8947089738675982,22.726689414639587,81.84127176810651,275,-42.68813043203081,0.1638405790549551,1.0558860870389335,0.0,0.26869237622507103,17.99385346400758,2.8291618501256695
2023-11-11 05:00:00,15.1,95,14.3,993.2,0.0,8.6,327,0.0,0,895.0239132195245,7697.205653687911,0,75.39951935101658,112.90587376985556,34.19833870536832,14.979491824308983,0.748982504782398,29.316750516968582,45.969067062381605,152,-42.594849472807454,0.14163082685891717,0.6199085387479869,0.0,0.21309927902652487,12.063923096162652,4.182643445778833
2023-11-11 06:00:00,16.0,92,14.8,994.1,0.0,7.9,313,0.0,9,823.365736868687,6504.589321262628,0,109.39946185087405,200.77034299228538,54.0945848319604,17.981804104648972,0.9801897410297955,11.838315188063312,107.70971061226695,265,-42.561904330952316,0.13378674546483663,0.8917104742231292,0.0,0.2640991927763111,17.503913896139846,3.032984132727219
2023-11-11 07:00:00,16.6,90,14.9,994.9,0.0,9.4,313,8.0,3,1162.6679733668036,10929.078949647954,0,77.74410500752145,149.13368748949327,60.87418487703006,17.606084367817907,0.9520619144016658,5.0,108.24824141420355,160,-42.494487952242594,0.11773522672442777,0.7306274036480815,0.4353669880421201,0.2166161575112822,87.46211813346164,4.352822892487955
2023-11-11 08:00:00,18.2,84,15.5,995.7,0.0,9.2,312,81.0,0,1446.9359618531041,13311.810849048557,0,105.8736600955996,152.33351311698476,72.95753990678779,19.463103681382385,1.1178267623961176,12.626317434929469,116.02745107172333,253,-42.46931051130804,0.11174059793048435,0.8536828391082154,6.003036527420498,0.2588104901433994,119.10786760754955,3.4895386148838696
2023-11-11 09:00:00,20.2,77,16.0,996.6,0.0,9.7,321,213.0,0,1774.8007622840173,17215.567394154965,0,120.18857106017997,235.81977877578683,89.99676392304333,16.73427826100347,1.2533033862698462,38.62164678161829,134.90690659372208,301,-42.396564504283376,0.09442012006746964,0.9958277086617474,17.920115945072833,0.30930769139479436,135.21214244270246,3.364058660938275
2023-11-11 10:00:00,22.1,68,16.0,996.7,0.0,9.2,329,338.0,0,1981.9403901335247,18233.851589228427,0,105.49102404714259,219.2830718875536,66.647015302694,22.737956599659462,1.1786191120435356,40.95857186317881,115.76193752838093,252,-42.35674332227141,0.08493888625509774,1.0020240684744972,24.959176289553938,0.33794260535550225,118.67740205303541,4.223276350353235
2023-11-11 11:00:00,23.8,59,15.4,996.2,0.0,9.5,331,426.0,0,2124.088175838417,20178.837670464964,0,125.80659617557652,189.43057722741796,56.99897525477309,18.276431827426972,0.5883736869201805,80.08660325670806,86.13739797260806,305,-42.33366790559157,0.07944473942656363,1.1632733208952055,37.51552697955692,0.45882168851617455,141.53242069752358,3.8706226985003602
2023-11-11 12:00:00,24.9,52,14.3,995.2,0.0,10.3,335,460.0,0,2216.9480075592614,22834.564477860393,0,87.91473261033008,161.74077138259028,31.971266520302418,18.350319801509116,0.460625350739108,92.7808127191963,92.01293481271983,193,-42.335458914381576,0.07987117009085146,0.7835823419430425,28.308543900526285,0.3356936149992844,98.90407418662134,5.780179356500211
2023-11-11 13:00:00,25.5,47,13.5,994.3,0.0,10.8,334,435.0,0,2191.3405585698342,23666.478032554212,0,104.33416394733774,199.63923123462973,45.95822509403828,24.194967044431166,0.5597903107849582,90.75398835113855,72.20612050804189,248,-42.37993388294019,0.09046044831909392,0.9068253261295242,31.769752921964344,0.3852434669591499,117.37593444075496,5.056995100942783
2023-11-11 14:00:00,25.6,45,12.9,993.8,0.0,10.8,330,357.0,0,2104.039207370976,22723.62343960654,0,76.74065170403489,131.54668345155767,34.285908525065146,17.86408160102388,0.4367362035963345,79.70482850295885,41.055672053790346,156,-42.26582171078777,0.06329088352089787,0.6915607123837673,19.17748886083832,0.2531888973540882,86.33323316703925,6.871974718610419
2023-11-11 15:00:00,25.2,46,12.8,993.5,0.0,10.9,326,235.0,0,1856.8297391162453,20239.444156367073,0,93.51578593158112,152.8719735712364,41.29419336409179,14.721741316208679,0.6796128316342274,76.60509156512911,91.42918040138125,213,-42.305997585727134,0.07285656803027064,0.8929747268061781,15.383346785745097,0.25103377575473634,105.20525917302876,5.653027653162904
2023-11-11 16:00:00,24.0,54,14.1,993.6,0.0,6.9,317,100.0,0,1336.0100411635294,9218.469284028353,0,79.11692662819232,173.72815227592875,54.91418616122337,20.67966723898377,0.6973384590450514,53.521126303621635,95.8378028216697,164,-42.28990452443509,0.06902488677025881,0.7492858037030055,5.538184863973463,0.21867538994228847,89.00654245671636,6.307261703960963
2023-11-11 17:00:00,21.2,62,13.7,993.7,0.0,7.1,311,13.0,0,1016.0075614658641,7213.653686407635,0,101.04332224877956,127.91263123799098,60.034107668006286,19.83261358275,0.886534092675025,30.86903307107923,120.35857679998419,237,-42.35588878384332,0.08473542472459929,0.8824964133438661,0.919494232463894,0.25156498337316935,113.67373752987702,4.666525693142041
2023-11-11 18:00:00,20.8,67,14.3,994.6,0.0,8.2,319,0.0,0,764.4868975743626,6268.792560109773,0,147.81648384951595,247.00839464913594,84.34980648402673,22.00372535121502,1.1673106431757234,5.0,150.2642682583402,322,-42.46720286307224,0.1112387769219622,1.3103047298673487,0.0,0.3217247257742739,23.650637415922553,3.068759066593505
2023-11-11 19:00:00,19.8,71,14.5,994.9,0.0,8.0,324,0.0,0,856.1212251644279,6848.969801315423,0,132.7921646667573,255.59572890030685,90.13431006260855,20.324827152791492,0.7998801903188447,5.0,139.06045929264383,311,-42.57602477917512,0.13714875694645784,1.2493461469215388,0.0,0.2991882470001359,21.246746346681164,3.2679530614674297
2023-11-11 20:00:00,18.8,75,14.3,995.5,0.0,7.7,319,0.0,0,822.8115146192968,6335.648662568585,0,127.37127376484229,221.6435006259119,88.62248596580008,20.14240977985907,0.9525652784910874,19.975817830607966,132.96290031666254,307,-42.39599613991501,0.09428479521786103,1.1783511226783898,0.0,0.29105691064726347,20.379403802374764,3.25406351904986
2023-11-11 21:00:00,18.0,78,14.0,995.8,0.0,7.4,309,0.0,0,785.6692814281347,5813.952682568197,0,148.82935925489613,265.89052643509916,74.24668334595894,18.29417167928728,1.1483373163061157,5.0,122.52167989810165,323,-42.62606876864879,0.14906399253542707,1.3920942040894406,0.0,0.3232440388823442,23.81269748078338,2.6952022058892164
2023-11-11 22:00:00,17.3,79,13.7,995.8,0.0,7.4,313,0.0,0,820.995296274702,6075.365192432795,0,131.13843997759898,240.62011255673002,55.76690352664273,23.695907942313756,1.082118685969083,26.246257611833123,75.39756655838386,309,-42.526630325856864,0.12538817282306247,1.1693658441537187,0.0,0.2967076599663985,20.982150396415836,3.014642668835398
2023-11-11 23:00:00,16.7,81,13.4,995.5,0.0,7.4,313,0.0,0,807.5457538895331,5975.8385787825455,0,124.18559145177697,197.91844172701747,45.87261452473727,18.093089875671716,0.6502517492426224,15.294259708642855,73.4657177929263,304,-42.43826849045448,0.10434964058440103,1.1456322714808411,0.0,0.28627838717766546,19.869694632284315,3.101835123106554
2023-11-12 00:00:00,16.0,84,13.3,995.1,0.0,7.1,315,0.0,0,818.4485693349183,5810.98484227792,0,120.28292992333758,210.02865181115203,33.8875246668054,17.704888679269654,0.5817212913340293,17.9917086512118,69.82859624753951,301,-42.587810404809055,0.1399548582878706,1.0963437936026774,0.0,0.28042439488500637,19.245268787734013,3.0797373921743567
2023-11-12 01:00:00,15.3,87,13.2,994.6,0.0,6.6,315,0.0,0,756.9235970814605,4995.6957407376385,0,131.7914611477156,242.09408007030234,33.63012247240146,19.038905190571764,0.9089649650901431,18.016577325698318,79.3518567805454,310,-42.68045879341317,0.16201399843170808,1.1407091052600644,0.0,0.29768719172157343,21.086633783634497,2.705866746413135
2023-11-12 02:00:00,14.8,90,13.2,994.4,0.0,6.6,319,0.0,0,754.3611620142132,4978.783669293806,0,132.79923729580167,240.94609266143746,35.03675526281625,17.04997260546818,0.5456651559617777,23.45418614773863,66.91036234502576,311,-42.657195971403695,0.15647523128659327,1.1728804668039035,0.0,0.29919885594370255,21.247877967328268,2.5779849876636605
2023-11-12 03:00:00,14.5,91,13.1,994.1,0.0,6.6,319,0.0,0,732.1266409697201,4832.035830400153,0,141.6483662064185,233.1403357508987,30.67180824740781,19.595023379800722,0.7376012741312551,8.210587032407847,71.47917895363572,317,-42.738378465692506,0.17580439659345384,1.2875823119466918,0.0,0.31247254930962776,22.66373859302696,2.3860379646895686
2023-11-12 04:00:00,14.2,92,12.9,994.1,0.0,6.9,313,0.0,0,734.935215476058,5071.052986784801,0,157.79866005631152,264.1988526233855,33.383584216429846,22.287568674896768,0.766950381087794,14.268878059942052,73.21622040883625,330,-42.98104336185819,0.23358175282337934,1.3769244639109097,0.0,0.33669799008446727,25.247785609009842,2.1152980285172958
2023-11-12 05:00:00,13.9,93,12.8,994.3,0.0,7.0,305,0.0,0,752.5063131768956,5267.544192238269,0,137.84028628292475,210.6467411247528,49.67723496863536,20.224597696448956,0.5108198427578142,38.516923320857416,74.81058463431036,315,-42.82413899282013,0.19622356971907856,1.2000462880889426,0.0,0.30676042942438714,22.05444580526796,2.3829900484153583
2023-11-12 06:00:00,14.2,93,13.2,995.3,0.0,6.9,309,0.0,0,770.2477284181485,5314.709326085225,0,136.5431067562235,239.68031546448083,48.537148195434035,22.38383768646215,0.6662796479382871,18.940366504589903,69.76076585196603,314,-42.87790031057785,0.20902388347091586,1.1526079646572254,0.0,0.3048146601343352,21.84689708099576,2.4052808189722508
2023-11-12 07:00:00,15.0,90,13.4,996.1,0.0,8.7,308,8.0,0,1094.56726680318,9522.735221187666,0,100.27791145308248,200.82946482776885,50.50193077000797,17.492211164477073,0.9102470203038521,6.319959961423018,107.02663891846154,235,-42.59269531433082,0.14111793198352768,0.8972341319250071,0.561556304137262,0.25041686717962375,112.8126503847178,3.3959120174830133
2023-11-12 08:00:00,17.0,83,14.2,996.5,0.0,7.0,291,86.0,0,1329.8847079333054,9309.192955533137,0,105.21496135536158,210.6955746448129,77.63538265900381,12.520700598613338,1.1694705217096404,26.31703444361892,122.48151358247956,251,-42.36310627740947,0.08645387557368445,0.922213240706202,6.333940673592767,0.2578224420330424,118.36683152478179,3.556555027473809
2023-11-12 09:00:00,19.6,74,14.7,996.9,0.0,7.4,293,221.0,0,1601.4899775665983,11851.025833992828,0,128.78794711297218,226.15483402010886,95.35166799654341,16.068112535697466,1.059226708903752,34.294777693877,162.14755517731982,308,-42.36486067277328,0.08687158875554309,1.1786168690836234,19.923495418376795,0.3366310876817712,144.88644050209368,3.2563543965745048
2023-11-12 10:00:00,21.9,65,15.1,996.6,0.0,8.9,297,350.0,0,1934.9711512110225,17221.2432457781,0,118.13009028676085,210.1103225447324,80.97943082813629,15.938871689385202,1.0600386944452427,41.73681884698848,164.67392039738857,294,-42.38401710281163,0.0914326435265788,1.0310906537849216,28.941872120256406,0.38557661469598736,132.89635157260597,3.897520007112663
2023-11-12 11:00:00,23.6,55,14.1,996.1,0.0,10.9,297,438.0,0,2234.8599282767345,24359.973218216408,0,99.55531173731046,177.5071794517642,57.45729055170372,18.30555315417925,0.7818223231454445,72.0992488460059,107.43428221244478,233,-42.21407238818644,0.050969616234865706,0.8731676349081,30.523658578659383,0.3691033093723132,111.99972570447427,5.016848675069092
2023-11-12 12:00:00,24.6,50,13.5,995.0,0.0,11.2,303,472.0,0,2248.1479060114825,25179.2565473286,0,72.48682114397559,132.9619143295762,46.663719202690665,14.636363484541196,0.5022599553840631,85.36446880024695,89.43398659003205,142,-42.17648589896469,0.04202045213444991,0.7087401996260287,23.949645705969534,0.28116768079894405,81.54767378697254,7.047888243537204
2023-11-12 13:00:00,25.2,48,13.3,994.0,0.0,10.4,304,446.0,0,2249.8423899203844,23398.360855172,0,77.94057348697879,133.25632407189363,25.10993521837005,15.717118641905376,0.7649588526178985,83.90753471659536,62.72790337052869,160,-42.23919447395521,0.05695106522742984,0.7691472853097803,24.333047042634778,0.2921087989374386,87.68314517285114,6.657123960419437
2023-11-12 14:00:00,25.3,47,13.3,993.4,0.0,10.5,311,364.0,0,2067.3614768700536,21707.29550713556,0,81.14073601456545,136.9854668762543,32.58982073435372,15.900271429419513,0.7823263505010591,80.60690465341828,64.42196221960096,171,-42.29301933923911,0.06976650934264476,0.711537255252367,20.674659536511275,0.27056865268472935,91.28332801638614,6.44297881408155
2023-11-12 15:00:00,25.1,49,13.6,993.1,0.0,10.2,312,240.0,0,1822.4566762158333,18589.0580974015,0,110.08181271980524,168.32709116761458,38.8604394786183,17.840625217371866,0.749186839374901,51.66778398676792,65.55189155279152,267,-42.34629164997326,0.08245039285077632,0.9861657862198139,18.49374453692728,0.2982776797455843,123.84203930978089,4.743466140270774
2023-11-12 16:00:00,23.8,57,14.9,993.0,0.0,6.2,306,103.0,0,1287.3160020967755,7981.359213000008,0,81.47719135133306,157.4707590843374,45.24206254015655,14.659630088785109,0.9360812568816541,44.88384493391648,101.30182864160214,172,-42.31008043261923,0.0738286744331508,0.7168863024888279,5.874505496431114,0.1645122266013036,91.6618402702497,5.993746283978184
2023-11-12 17:00:00,20.3,69,14.4,993.2,0.0,8.9,291,14.0,0,1123.3644694638338,9997.94377822812,0,105.8555402497082,175.76068639030697,66.20436250788583,18.561472328753617,1.028523448526305,34.42337723087134,136.8097303971743,253,-42.46820668530282,0.11147778221495717,1.0326361927209589,1.0373842944471403,0.2587833103745623,119.08748278092173,4.1657116406669
2023-11-12 18:00:00,19.9,69,14.1,993.8,0.0,7.4,293,0.0,0,761.3685209350164,5634.127054919121,0,135.16603412364486,188.05706387834994,92.52873057957449,26.701597952655792,1.21779902377828,10.544940175272668,143.3246275943074,313,-42.41137067570826,0.0979453989781575,1.2029559165450416,0.0,0.3027490511854673,21.62656545978318,3.281327525902304
2023-11-12 19:00:00,18.5,76,14.2,994.1,0.0,8.5,298,0.0,0,874.7698679799408,7435.543877829497,0,124.41230523943594,237.57148994436625,82.61016182174139,20.719854819844304,0.8316452527033962,5.0,134.90774766033726,304,-42.45453082634371,0.10822162531993001,1.1377633756187993,0.0,0.2866184578591539,19.90596883830975,3.2910702018967686
2023-11-12 20:00:00,17.4,82,14.3,994.5,0.0,9.3,298,0.0,0,916.6065103180428,8524.440545957797,0,107.95545669886772,187.97292885959817,79.94141791640541,16.670996916647866,0.8447170460922356,5.0,135.50254686720476,260,-42.51000177750536,0.1214289946441322,1.0272492196246301,0.0,0.2619331850483016,17.272873071818836,3.512895810377233
2023-11-12 21:00:00,16.6,86,14.3,994.7,0.0,8.6,303,0.0,0,853.265827380339,7338.0861154709155,0,128.79250238064617,214.31515392841766,58.28361359703116,18.23554890923978,1.0844868814989121,16.279617312116958,103.2450005715502,308,-42.629543448256776,0.14989129720399416,1.2249703197211437,0.0,0.29318875357096924,20.606800380903387,2.805052405465725
2023-11-12 22:00:00,16.2,88,14.2,994.6,0.0,6.9,309,0.0,0,743.821718575991,5132.369858174338,0,118.59876067288874,249.1966858896496,43.16413821227869,24.573716513273567,0.932484437251828,18.657135029568963,98.3575130876352,295,-42.48486845212942,0.11544486955462438,0.9908594002052757,0.0,0.27789814100933313,18.9758017076622,2.960870149412272
2023-11-12 23:00:00,16.0,88,14.0,994.7,0.0,7.2,307,0.0,0,796.1294499316841,5732.132039508126,0,138.8826061742792,193.834028818084,43.173382775267186,14.978432811446037,0.4721626516931039,15.242298492928828,96.93324362232897,315,-42.73015897282883,0.1738473744830546,1.26064855840815,0.0,0.30832390926141884,22.22121698788467,2.535440940151298
2023-11-13 00:00:00,15.7,88,13.7,994.5,0.0,7.2,307,0.0,0,738.5296923600209,5317.413784992151,0,129.71925424045648,237.99413589275068,43.38300445473433,16.86788894592229,0.6719394926674478,5.0,59.74231023091857,308,-42.612242755994004,0.14577208476047673,1.1959156150437296,0.0,0.2945788813606847,20.755080678473036,2.7114407221887324
2023-11-13 01:00:00,15.2,89,13.4,994.2,0.0,7.1,315,0.0,0,792.0918298205804,5623.851991726121,0,111.05363599942933,215.13925821524333,38.84922707633465,17.171166503512932,0.5404270347994249,5.0,51.44185773037551,270,-42.567655474669486,0.13515606539749647,1.0377828539282423,0.0,0.266580453999144,17.76858175990869,3.1153205081169952
2023-11-13 02:00:00,14.6,91,13.1,993.8,0.0,6.4,322,0.0,0,709.2653486886364,4539.298231607273,0,136.17811590384676,231.12868914378222,32.19911461977629,18.048446140618683,0.6044207307779651,25.97218151574696,84.38575416034983,313,-42.69564490878413,0.16562974018669857,1.2933493907725448,0.0,0.3042671738557702,21.788498544615482,2.480365411639917
2023-11-13 03:00:00,13.9,93,12.8,993.6,0.0,6.5,326,0.0,0,748.642795056737,4866.17816786879,0,125.04346331000919,187.1745763649983,35.308358340009896,18.2675081376778,0.7510402100327467,24.39491318635094,63.264200484369674,305,-42.7293520318854,0.17365524568699872,1.1505630083400311,0.0,0.28756519496501376,20.006954129601468,2.622775292478177
2023-11-13 04:00:00,13.3,94,12.3,993.5,0.0,7.1,315,0.0,0,739.609198417027,5251.2253087608915,0,132.90186148420716,222.83613092125603,39.21123355240865,14.208217714714355,0.3655907758164545,20.43604395690183,112.06714304458373,311,-42.77365761323008,0.18420419362620874,1.175512580684495,0.0,0.2993527922263107,21.264297837473144,2.435301203186278
2023-11-13 05:00:00,13.0,95,12.1,993.8,0.0,6.6,315,0.0,0,702.8235004964251,4638.635103276406,0,147.7453930273578,258.794406178191,46.20273340822303,19.995022788231804,0.7435336778558443,14.363409117193342,66.136212505223,322,-42.893529678689085,0.21274516159263895,1.2745714845472362,0.0,0.3216180895410367,23.63926288437725,2.1628544286727722
2023-11-13 06:00:00,13.2,96,12.5,994.9,0.0,6.7,324,0.0,0,724.0050873249344,4850.83408507706,0,132.27229997193885,216.20072852991547,52.24178883967247,18.43661930930992,0.7805186704385619,5.0,92.76990392564504,310,-42.785709011849285,0.18707357424982962,1.1647354789250353,0.0,0.2984084499579083,21.163567995510213,2.377480481340147
2023-11-13 07:00:00,14.5,92,13.2,995.5,0.0,7.2,333,8.0,0,1105.2684352759475,7957.932733986822,0,83.68515530610071,139.55934228372698,55.0518716324204,17.728471639883523,0.7837158610454524,10.782042691552707,104.34705641880717,179,-42.36676086994887,0.08732401665449321,0.8801020343675948,0.468636869714164,0.22552773295915107,94.1457997193633,3.9414680711614474
2023-11-13 08:00:00,16.9,84,14.1,996.4,0.0,5.7,342,84.0,0,1231.2157766426847,7017.929926863303,0,124.56864486743035,208.79578616274352,76.47847136843302,17.53443949943503,0.8039071342718762,18.145467088141555,139.62142524767,304,-42.55495755103184,0.13213275024567658,1.0840359269811302,7.324636318204904,0.2868529673011455,140.13972547585914,2.975795728278979
2023-11-13 09:00:00,19.8,74,15.0,997.3,0.0,4.7,351,218.0,7,1472.7281505002832,6921.822307351331,0,60.674257713782,112.24059033648777,98.59738876291127,18.683147193818215,1.3345982324571324,36.49888664305827,145.05336059759958,119,-42.255861374502615,0.060919374881575845,0.4693356818746365,9.258891727123133,0.15767540700595956,68.25853992800475,6.754190287983605
2023-11-13 10:00:00,22.3,66,15.6,997.3,0.0,6.1,3,344.0,12,1748.4204324669154,10665.364638048182,0,68.88892501813572,119.29571694237274,85.14133182965044,14.568677491292146,1.0953285348264161,51.329512821616625,145.70748575964976,130,-42.29639029229985,0.07056911721424965,0.5826640703029734,16.58845314436708,0.22277025016664656,77.50004064540269,6.50360657424842
2023-11-13 11:00:00,24.1,56,14.7,996.6,0.0,6.5,360,430.0,90,1969.274329636402,12800.283142636612,0,49.260690075763534,74.81948962509787,67.34550142121475,15.701527099056506,0.6699989515767231,79.6603414254845,108.8292386152438,84,-42.224429961225916,0.05343570505378986,0.44311414769645996,14.827467712804824,0.18064880264584005,55.418276335233976,9.7452639748339
2023-11-13 12:00:00,25.0,50,13.8,995.7,0.0,4.7,351,459.0,100,1900.6908226703708,8933.246866550744,0,62.74726851795672,104.31688269015753,45.49327907133953,14.326051457576408,0.8249557901598059,96.34579372409121,81.02577165483554,110,-42.13928684673618,0.03316353493718436,0.5911000774719457,20.16069737481949,0.23927792387563543,70.59067708270132,8.085327469426838
2023-11-13 13:00:00,25.5,47,13.5,994.6,0.0,4.5,346,427.0,99,1788.4846627806796,8048.180982513059,0,26.292640409362445,65.06709723611114,30.590300241436687,18.16062168881887,0.7181165968203393,90.39959404464068,56.588170778326266,91,-42.06463409010064,0.015389069071581205,0.22577501130908875,7.858870218358435,0.0960228261862244,29.57922046053275,18.3106858978221
2023-11-13 14:00:00,25.7,46,13.2,993.8,0.0,4.4,351,333.0,100,1703.5480442003366,7495.6113944814815,0,46.56287416494784,60.60094045611024,27.16643816697174,9.763820640522372,0.3007249227558203,88.91347153479454,69.85787972257361,89,-42.042,0.01,0.41957336304188403,10.853805967849341,0.14799171421593701,52.383233435566325,10.954354216698231
2023-11-13 15:00:00,25.5,46,13.0,993.4,0.0,4.7,351,212.0,100,1497.7640015884226,7039.490807465587,0,45.06680401719473,68.88171519742983,45.69752299970959,13.807181195129802,0.7243717517113166,62.768816641824365,106.65166065345463,76,-42.09266579467103,0.022063284445483007,0.37882535221521985,6.687913716151697,0.11575318478208431,50.70015451934407,11.291761594895117
2023-11-13 16:00:00,24.0,68,17.7,993.3,0.0,3.9,338,85.0,100,1100.0535466943873,4290.20883210811,0,88.65194735004192,157.71075029844292,50.867488605795174,17.225419295165924,0.7967965164289083,44.26190009932195,115.4611670664891,196,-42.329543465182475,0.0784627298053515,0.8447536769454793,5.274790867327494,0.2329779210250629,99.73344076879717,4.999838853705635
2023-11-13 17:00:00,21.5,64,14.4,993.3,0.0,7.1,319,9.0,95,1049.8184651604206,7453.711102638986,0,109.28652719001578,226.40005623779416,71.67845366097671,21.407952000106757,0.717038315610416,38.947369757227264,115.88227284067045,265,-42.416553254283436,0.09917934625796089,0.9639445702704555,0.6885051212970994,0.26392979078502365,122.94734308876774,4.244885284769035
2023-11-13 18:00:00,19.9,74,15.2,993.6,0.0,9.1,326,0.0,100,958.5002691526868,8722.352449289448,0,88.96378715570403,105.5258429986691,69.86567738525733,14.485004817921984,0.836075897052658,5.0,117.9199328208544,197,-42.315840549206285,0.07520013076340201,0.7884774902943907,0.0,0.23344568073355604,14.234205944912643,4.670535520592311
2023-11-13 19:00:00,19.3,74,14.6,994.1,0.0,7.4,331,0.0,100,820.9177865990806,6074.791620833197,0,114.54167583955329,196.6393908521514,91.5362844419148,21.275176041665926,1.245739626687386,5.0,169.45051788607105,282,-42.41842720951462,0.09962552607490976,1.0956768075758236,0.0,0.27181251375932997,18.32666813432853,3.6519155850714533
2023-11-13 20:00:00,18.6,75,14.0,994.5,0.0,8.3,342,0.0,99,871.1412181993585,7230.472111054676,0,89.88903521298829,135.24848375806283,85.1095878451689,21.88949048079001,1.0684613399275533,17.54643958997672,112.49004704825312,200,-42.31409495075839,0.0747845120853306,0.866052887176991,0.0,0.23483355281948243,14.382245634078126,4.571314695171607
2023-11-13 21:00:00,17.9,75,13.4,994.9,0.0,8.0,350,0.0,99,827.6836490549846,6621.469192439877,0,60.15632571842229,131.14886322707088,66.30205726007422,18.56391188410027,1.0105677891089666,5.0,116.90227000599506,122,-42.160254910623074,0.038155931100732676,0.559525534888411,0.0,0.19023448857763342,9.625012114947566,6.733496254374766
